payment_id,customer_id,amount,payment_method,hour_of_day,day_of_week,retry_count,failure_reason,failure_source,failure_step,failure_code,customer_tenure_days,previous_success_count,previous_failure_count,customer_recent_activity,historical_recovery_rate,recovered
P00188,C0446,1280.17,upi,18,Friday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1446,6,0,high,0.8571428571428571,0
P00189,C0002,2707.48,card,21,Tuesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1489,6,4,high,0.5454545454545454,0
P00190,C0748,5791.33,card,9,Thursday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,175,8,1,low,0.8,0
P00191,C0336,5487.54,upi,12,Thursday,1,network_error,gateway,payment_processing,GATEWAY_ERROR,187,5,1,medium,0.7142857142857143,0
P00192,C0019,15378.91,card,0,Tuesday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,373,5,4,high,0.5,0
P00193,C0994,4866.83,card,12,Thursday,2,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,533,7,3,high,0.6363636363636364,0
P00194,C0561,2982.63,card,9,Tuesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,308,12,1,low,0.8571428571428571,0
P00195,C0078,1000.5,netbanking,14,Wednesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,759,9,3,high,0.6923076923076923,0
P00196,C0472,7089.15,netbanking,14,Sunday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1273,6,0,high,0.8571428571428571,0
P00197,C0028,2549.12,card,6,Wednesday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,1367,8,2,low,0.7272727272727273,0
P00198,C0560,7252.07,card,13,Sunday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1422,8,1,medium,0.8,1
P00199,C0608,1949.31,upi,7,Friday,2,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,264,7,3,low,0.6363636363636364,0
P00200,C0165,9904.14,wallet,18,Sunday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,675,9,1,low,0.8181818181818182,1
P00201,C0458,4386.63,card,17,Saturday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1325,8,2,low,0.7272727272727273,0
P00202,C0945,8040.54,netbanking,14,Tuesday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,262,8,4,high,0.6153846153846154,1
P00203,C0877,4384.42,upi,8,Saturday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,674,8,2,medium,0.7272727272727273,0
P00204,C0176,1181.65,wallet,11,Thursday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1336,5,1,high,0.7142857142857143,1
P00205,C0585,2068.59,card,20,Tuesday,1,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,173,13,1,high,0.8666666666666667,0
P00206,C0984,828.47,wallet,21,Monday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,949,6,3,medium,0.6,0
P00207,C0868,3585.47,upi,13,Friday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,663,8,2,high,0.7272727272727273,1
P00208,C0029,690.47,wallet,1,Monday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,51,4,1,high,0.6666666666666666,1
P00209,C0956,3999.31,upi,4,Friday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,454,13,4,high,0.7222222222222222,1
P00210,C0669,79.87,upi,21,Friday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,958,12,4,medium,0.7058823529411765,1
P00211,C0826,6700.47,netbanking,4,Friday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,476,9,1,high,0.8181818181818182,1
P00212,C0816,988.64,upi,13,Sunday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1475,3,3,high,0.42857142857142855,1
P00213,C0279,1148.35,upi,3,Monday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,616,8,3,medium,0.6666666666666666,0
P00214,C0283,11753.1,upi,23,Friday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,283,11,1,medium,0.8461538461538461,1
P00215,C0479,4104.27,upi,1,Tuesday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,482,10,3,medium,0.7142857142857143,0
P00216,C0519,6948.88,netbanking,0,Tuesday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,314,2,1,medium,0.5,1
P00217,C0305,1090.8,card,1,Monday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1086,9,2,high,0.75,1
P00218,C0694,7800.13,upi,12,Sunday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1312,7,3,high,0.6363636363636364,1
P00219,C0109,2598.1,netbanking,19,Sunday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,622,12,1,medium,0.8571428571428571,1
P00220,C0324,3353.04,upi,16,Wednesday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,908,13,5,medium,0.6842105263157895,0
P00221,C0206,13230.72,netbanking,12,Wednesday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,884,8,1,high,0.8,1
P00222,C0234,931.79,netbanking,16,Monday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,493,8,1,high,0.8,0
P00223,C0938,7428.18,upi,4,Sunday,2,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,841,7,1,medium,0.7777777777777778,0
P00224,C0458,4382.66,upi,23,Friday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1325,8,2,low,0.7272727272727273,0
P00225,C0187,2408.86,wallet,7,Friday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1287,4,1,high,0.6666666666666666,0
P00226,C0940,998.11,netbanking,21,Friday,2,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,174,12,2,low,0.8,0
P00227,C0482,2381.97,netbanking,21,Monday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,247,8,3,low,0.6666666666666666,0
P00228,C0922,1315.07,card,11,Friday,1,incorrect_otp,customer,payment_authorization,SERVER_ERROR,948,8,2,medium,0.7272727272727273,0
P00229,C0407,9767.87,card,8,Tuesday,2,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,599,11,1,medium,0.8461538461538461,1
P00230,C0841,3267.43,upi,17,Friday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,213,9,2,medium,0.75,0
P00231,C0509,1514.79,upi,15,Monday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,881,10,2,high,0.7692307692307693,0
P00232,C0869,707.97,card,18,Friday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1104,8,3,high,0.6666666666666666,1
P00233,C0520,1876.11,card,21,Tuesday,1,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,426,6,2,high,0.6666666666666666,1
P00234,C0053,10262.33,card,7,Saturday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,345,8,0,high,0.8888888888888888,1
P00235,C0398,3332.35,upi,6,Monday,2,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,863,5,3,low,0.5555555555555556,0
P00236,C0199,2489.43,netbanking,23,Wednesday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,981,11,3,low,0.7333333333333333,0
P00237,C0391,16296.22,netbanking,20,Monday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,429,7,4,low,0.5833333333333334,0
P00238,C0649,1969.34,card,8,Thursday,2,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1179,8,4,low,0.6153846153846154,0
P00239,C0771,1328.33,card,21,Wednesday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,1026,9,1,medium,0.8181818181818182,0
P00240,C0846,4465.29,upi,11,Wednesday,2,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,98,9,0,medium,0.9,0
P00241,C0913,4534.93,card,13,Monday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1439,7,1,high,0.7777777777777778,0
P00242,C0498,1657.74,upi,9,Thursday,2,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,798,7,2,medium,0.7,0
P00243,C0172,1342.56,card,15,Wednesday,2,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,219,4,1,high,0.6666666666666666,0
P00244,C0086,12670.99,card,1,Saturday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,1305,12,2,high,0.8,0
P00245,C0558,1933.36,upi,5,Friday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1243,4,4,low,0.4444444444444444,0
P00246,C0858,697.94,card,10,Thursday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,929,7,0,high,0.875,1
P00247,C0186,3615.08,card,3,Thursday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,1278,7,1,medium,0.7777777777777778,1
P00248,C0156,7292.43,upi,4,Saturday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1089,11,1,high,0.8461538461538461,0
P00249,C0493,2463.63,card,4,Saturday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,831,7,2,medium,0.7,0
P00250,C0910,5100.67,upi,16,Monday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,57,5,0,low,0.8333333333333334,0
P00251,C0521,1045.93,card,4,Monday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,41,6,2,low,0.6666666666666666,0
P00252,C0627,5587.34,upi,10,Monday,2,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,58,7,0,medium,0.875,1
P00253,C0666,1146.86,wallet,8,Thursday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1422,6,2,high,0.6666666666666666,1
P00254,C0130,4044.74,upi,14,Tuesday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,990,9,0,high,0.9,0
P00255,C0843,6423.19,upi,23,Monday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1383,7,2,low,0.7,0
P00256,C0081,3290.2,netbanking,23,Tuesday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1025,9,0,low,0.9,0
P00257,C0384,866.58,card,2,Wednesday,2,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,857,3,3,high,0.42857142857142855,0
P00258,C0802,904.99,card,15,Friday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1019,7,1,medium,0.7777777777777778,0
P00259,C0659,14663.56,card,8,Saturday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1414,7,4,high,0.5833333333333334,1
P00260,C0295,1382.79,upi,22,Friday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,190,8,3,high,0.6666666666666666,0
P00261,C0978,6406.86,upi,5,Tuesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,928,8,3,low,0.6666666666666666,0
P00262,C0269,3355.57,card,8,Saturday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1286,9,4,low,0.6428571428571429,0
P00263,C0645,1092.21,netbanking,21,Thursday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,196,12,4,high,0.7058823529411765,1
P00264,C0562,1749.77,card,18,Sunday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,246,8,1,medium,0.8,0
P00265,C0535,16314.88,netbanking,5,Friday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,144,8,0,medium,0.8888888888888888,0
P00266,C0378,97699.1,netbanking,10,Tuesday,2,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1092,11,0,high,0.9166666666666666,0
P00267,C0376,2170.45,wallet,1,Monday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,275,9,2,medium,0.75,0
P00268,C0088,2025.6,netbanking,17,Tuesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,325,14,0,high,0.9333333333333333,1
P00269,C0925,579.23,card,6,Wednesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1327,8,1,low,0.8,1
P00270,C0624,572.54,upi,23,Saturday,2,network_error,gateway,payment_processing,GATEWAY_ERROR,824,6,4,high,0.5454545454545454,0
P00271,C0111,1264.9,card,22,Tuesday,2,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,448,12,3,high,0.75,0
P00272,C0584,1910.26,netbanking,20,Monday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1420,10,0,high,0.9090909090909091,1
P00273,C0154,2906.07,card,3,Sunday,2,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,1224,7,1,high,0.7777777777777778,0
P00274,C0463,5943.98,card,23,Tuesday,2,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,890,4,4,high,0.4444444444444444,0
P00275,C0569,3717.76,netbanking,6,Monday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,1395,10,0,high,0.9090909090909091,0
P00276,C0769,6043.32,card,16,Saturday,1,incorrect_otp,customer,payment_authorization,SERVER_ERROR,1490,8,5,high,0.5714285714285714,0
P00277,C0156,1613.32,card,3,Monday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1089,11,1,high,0.8461538461538461,1
P00278,C0625,2777.23,upi,12,Wednesday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,663,14,0,high,0.9333333333333333,1
P00279,C0318,2071.23,upi,19,Wednesday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1336,5,0,high,0.8333333333333334,0
P00280,C0559,839.9,upi,18,Friday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,66,7,2,medium,0.7,0
P00281,C0238,414.05,upi,3,Sunday,2,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,984,13,2,medium,0.8125,1
P00282,C0334,1526.69,netbanking,12,Monday,1,network_error,gateway,payment_processing,GATEWAY_ERROR,1225,7,3,low,0.6363636363636364,0
P00283,C0106,249.39,card,0,Monday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,677,13,1,low,0.8666666666666667,0
P00284,C0482,960.18,upi,1,Sunday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,247,8,3,low,0.6666666666666666,1
P00285,C0699,5141.86,upi,6,Sunday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1383,7,1,high,0.7777777777777778,1
P00286,C0671,3569.43,upi,22,Monday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1170,9,2,high,0.75,0
P00287,C0710,3045.45,upi,16,Friday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1401,6,1,medium,0.75,0
P00288,C0382,9706.26,card,6,Thursday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,437,9,0,medium,0.9,0
P00289,C0689,1438.74,card,21,Wednesday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1286,12,4,medium,0.7058823529411765,0
P00290,C0261,5895.55,card,12,Wednesday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,926,6,1,medium,0.75,1
P00291,C0799,1329.94,card,16,Monday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1107,6,1,high,0.75,0
P00292,C0293,3934.16,card,0,Friday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1216,9,1,medium,0.8181818181818182,1
P00293,C0335,3475.69,upi,1,Monday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,1273,6,3,medium,0.6,1
P00294,C0655,3668.43,card,5,Wednesday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,505,13,1,medium,0.8666666666666667,1
P00295,C0820,2024.94,upi,11,Saturday,1,network_error,gateway,payment_processing,GATEWAY_ERROR,1359,7,0,medium,0.875,0
P00296,C0709,4102.38,netbanking,12,Friday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1175,8,1,high,0.8,0
P00297,C0476,4435.99,card,19,Tuesday,2,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,123,4,2,medium,0.5714285714285714,0
P00298,C0225,712.9,upi,19,Wednesday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,227,5,1,low,0.7142857142857143,1
P00299,C0907,6963.91,wallet,21,Tuesday,2,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,755,9,2,high,0.75,0
P00300,C0555,866.17,upi,8,Thursday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1038,11,1,medium,0.8461538461538461,1
P00301,C0454,1239.73,wallet,16,Tuesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,589,2,2,high,0.4,1
P00302,C0663,3797.01,card,17,Friday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,219,8,3,low,0.6666666666666666,0
P00303,C0296,5420.34,netbanking,7,Tuesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,830,4,2,high,0.5714285714285714,0
P00304,C0575,3714.62,upi,7,Thursday,2,network_error,gateway,payment_processing,GATEWAY_ERROR,474,10,0,low,0.9090909090909091,0
P00305,C0642,4128.05,card,10,Wednesday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,474,12,3,medium,0.75,0
P00306,C0767,956.53,wallet,21,Thursday,1,network_error,gateway,payment_processing,GATEWAY_ERROR,738,7,0,high,0.875,1
P00307,C0463,1765.74,wallet,21,Friday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,890,4,4,high,0.4444444444444444,0
P00308,C0855,383.61,card,7,Saturday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,877,2,4,medium,0.2857142857142857,0
P00309,C0214,1189.41,wallet,17,Saturday,2,network_error,gateway,payment_processing,GATEWAY_ERROR,276,4,1,medium,0.6666666666666666,0
P00310,C0585,779.29,card,17,Tuesday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,173,13,1,high,0.8666666666666667,0
P00311,C0943,3020.93,upi,12,Tuesday,2,network_error,gateway,payment_processing,GATEWAY_ERROR,1447,9,2,high,0.75,0
P00312,C0616,31449.2,card,0,Friday,1,incorrect_otp,customer,payment_authorization,SERVER_ERROR,942,7,4,low,0.5833333333333334,1
P00313,C0158,6374.88,card,14,Monday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1213,8,0,medium,0.8888888888888888,1
P00314,C0272,315.81,upi,21,Friday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,237,6,2,medium,0.6666666666666666,1
P00315,C0827,653.51,card,5,Sunday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1361,14,3,medium,0.7777777777777778,0
P00316,C0238,813.36,card,5,Sunday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,984,13,2,medium,0.8125,1
P00317,C0303,515.34,upi,12,Friday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,430,3,2,medium,0.5,1
P00318,C0884,2247.38,card,1,Thursday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1126,11,1,high,0.8461538461538461,1
P00319,C0670,3747.17,upi,22,Thursday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,963,7,3,high,0.6363636363636364,0
P00320,C0621,818.13,card,18,Friday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,199,8,4,medium,0.6153846153846154,1
P00321,C0521,2385.0,netbanking,16,Wednesday,2,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,41,6,2,low,0.6666666666666666,0
P00322,C0321,3715.29,card,0,Tuesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1330,6,0,medium,0.8571428571428571,0
P00323,C0059,5996.77,card,13,Friday,1,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,927,8,4,medium,0.6153846153846154,0
P00324,C0358,3484.59,card,15,Monday,1,incorrect_otp,customer,payment_authorization,SERVER_ERROR,1309,6,4,high,0.5454545454545454,1
P00325,C0704,4148.08,upi,14,Tuesday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1001,5,3,medium,0.5555555555555556,0
P00326,C0648,2871.5,card,8,Sunday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,68,9,0,low,0.9,0
P00327,C0251,1081.17,upi,18,Wednesday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,180,2,2,high,0.4,1
P00328,C0891,1345.45,card,7,Friday,2,incorrect_otp,customer,payment_authorization,SERVER_ERROR,1109,9,1,high,0.8181818181818182,0
P00329,C0436,794.1,netbanking,14,Saturday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1159,6,2,low,0.6666666666666666,1
P00330,C0146,13342.27,card,9,Wednesday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1294,5,0,high,0.8333333333333334,1
P00331,C0859,685.92,netbanking,22,Saturday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,389,9,1,low,0.8181818181818182,0
P00332,C0978,7724.0,card,1,Tuesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,928,8,3,low,0.6666666666666666,0
P00333,C0352,692.64,card,17,Monday,2,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1169,7,1,high,0.7777777777777778,0
P00334,C0570,6421.71,card,19,Tuesday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,426,13,1,low,0.8666666666666667,0
P00335,C0689,7880.35,card,1,Saturday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1286,12,4,medium,0.7058823529411765,1
P00336,C0800,9433.15,upi,20,Saturday,2,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,265,6,3,medium,0.6,0
P00337,C0245,1052.09,wallet,11,Tuesday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,958,10,2,high,0.7692307692307693,0
P00338,C0560,3513.19,card,9,Saturday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1422,8,1,medium,0.8,1
P00339,C0301,1634.93,upi,11,Friday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1188,9,4,high,0.6428571428571429,0
P00340,C0438,1228.3,card,6,Sunday,2,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,149,10,2,low,0.7692307692307693,1
P00341,C0868,3114.6,card,1,Sunday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,663,8,2,high,0.7272727272727273,1
P00342,C0100,6727.06,card,0,Tuesday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1210,10,4,low,0.6666666666666666,0
