payment_id,amount,recovery_probability,expected_recoverable_revenue,recovery_priority,confidence,retry_count,action,status,timestamp,reason,recovery_message,payment_link_id,payment_link_url,payment_link_status
P00744,10390.59,0.5251433926977694,5456.549684731516,High,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.658123,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹10,390.59 could not be completed because there were insufficient funds to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_e2547422bef9,https://rzp.io/i/mock_7422bef9,created
P01082,16714.31,0.32582453615394924,5445.932302883316,High,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.658193,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹16,714.31 could not be completed because your bank was unable to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_c580996c7fd9,https://rzp.io/i/mock_996c7fd9,created
P03135,11531.09,0.4694663275251288,5413.4584746617375,High,Low,0,HUMAN_REVIEW,PENDING,2026-08-31T00:01:34.658260,High-value opportunity but model confidence is low,,,,
P00405,15864.45,0.3401595249633764,5396.443775805237,High,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.658303,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P06273,10501.35,0.5082537578998934,5337.350600522045,High,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.658345,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹10,501.35 could not be completed because a temporary network issue interrupted the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_e9cc371245b4,https://rzp.io/i/mock_371245b4,created
P00131,11104.72,0.4769828010731857,5296.760450733426,High,Low,0,HUMAN_REVIEW,PENDING,2026-08-31T00:01:34.658409,High-value opportunity but model confidence is low,,,,
P05786,11215.99,0.4686238684862259,5256.080622702824,High,Low,1,HUMAN_REVIEW,PENDING,2026-08-31T00:01:34.658442,High-value opportunity but model confidence is low,,,,
P04458,10057.41,0.5220852924808079,5250.825841449402,High,Low,0,HUMAN_REVIEW,PENDING,2026-08-31T00:01:34.658470,High-value opportunity but model confidence is low,,,,
P05952,22001.43,0.23790197329352916,5234.183612279451,High,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.658495,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01724,9346.51,0.5582260656269546,5217.465504642988,High,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.658522,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹9,346.51 could not be completed because there were insufficient funds to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_38417c978b96,https://rzp.io/i/mock_7c978b96,created
P04620,16055.68,0.32455764125143316,5210.993629487811,High,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.658566,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05977,12091.64,0.42781675700942706,5173.006211725468,High,Low,0,HUMAN_REVIEW,PENDING,2026-08-31T00:01:34.658592,High-value opportunity but model confidence is low,,,,
P00624,12851.84,0.4010513570907971,5154.24787311379,High,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.658617,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07856,12527.08,0.4107137281956338,5145.04373020496,High,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.658642,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08930,11403.52,0.45031082573645687,5135.128507502201,High,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.658667,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02242,10425.97,0.49228469950092213,5132.545508455629,High,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.658694,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹10,425.97 could not be completed because there were insufficient funds to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_7d9d149a3de6,https://rzp.io/i/mock_149a3de6,created
P02782,12566.16,0.40786737905174586,5125.326743944886,High,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.658736,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P06794,17209.12,0.2963089004577598,5099.215425045643,High,High,1,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.658764,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹17,209.12 could not be completed because your bank was unable to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_fc3aba5fb653,https://rzp.io/i/mock_ba5fb653,created
P05793,12216.96,0.41189670251393407,5032.125538744632,High,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.658807,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹12,216.96 could not be completed because the payment authentication could not be completed.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_6d7deff196ee,https://rzp.io/i/mock_eff196ee,created
P04125,10681.81,0.46913350333057763,5011.1949472115975,High,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.658850,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹10,681.81 could not be completed because a temporary network issue interrupted the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_9a1c16b2ab33,https://rzp.io/i/mock_16b2ab33,created
P09904,9874.08,0.5052276856879167,4988.658586697344,High,Low,0,HUMAN_REVIEW,PENDING,2026-08-31T00:01:34.658890,High-value opportunity but model confidence is low,,,,
P06639,20055.98,0.24808545152169703,4975.596854010125,High,Low,1,HUMAN_REVIEW,PENDING,2026-08-31T00:01:34.658917,High-value opportunity but model confidence is low,,,,
P02763,11108.2,0.4478529710136987,4974.840372614368,High,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.658941,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07234,14981.4,0.3307427934289253,4954.990085476102,High,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.658967,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01262,12653.87,0.3914466836539946,4953.315446888773,High,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.658992,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01683,11148.68,0.4421146710980281,4928.994991377164,High,Medium,2,STOP,BLOCKED,2026-08-31T00:01:34.659017,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P03701,10191.51,0.4832639142526177,4925.189014744697,High,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.659042,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹10,191.51 could not be completed because your bank was unable to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_5479d7f4eb2d,https://rzp.io/i/mock_d7f4eb2d,created
P01276,9670.0,0.5061787940241064,4894.748938213109,High,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.659085,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹9,670.00 could not be completed because your bank was unable to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_a3c3f258c2bc,https://rzp.io/i/mock_f258c2bc,created
P05062,11816.0,0.4103735827414423,4848.974253672883,High,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.659126,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹11,816.00 could not be completed because there were insufficient funds to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_fc0cec02941d,https://rzp.io/i/mock_ec02941d,created
P07495,8940.25,0.533588290685185,4770.412715798225,High,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.659165,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹8,940.25 could not be completed because the OTP verification was unsuccessful.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_247adb242456,https://rzp.io/i/mock_db242456,created
P05383,9534.87,0.496607200862559,4735.085101288389,High,Low,1,HUMAN_REVIEW,PENDING,2026-08-31T00:01:34.659206,High-value opportunity but model confidence is low,,,,
P04312,11153.97,0.42407255177178976,4730.09252028599,High,Low,0,HUMAN_REVIEW,PENDING,2026-08-31T00:01:34.659234,High-value opportunity but model confidence is low,,,,
P01075,19510.0,0.2420758197985322,4722.899244269363,High,Low,0,HUMAN_REVIEW,PENDING,2026-08-31T00:01:34.659259,High-value opportunity but model confidence is low,,,,
P00912,14060.47,0.3300776818630912,4641.047343505538,High,Low,2,STOP,BLOCKED,2026-08-31T00:01:34.659286,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05567,10704.36,0.43083377397431255,4611.799816779672,High,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.659313,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹10,704.36 could not be completed because the payment authentication could not be completed.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_bae3d8b4887d,https://rzp.io/i/mock_d8b4887d,created
P06537,8576.92,0.5361593022438936,4598.595442601696,High,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.659354,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹8,576.92 could not be completed because there were insufficient funds to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_7fb35502b618,https://rzp.io/i/mock_5502b618,created
P03662,11298.33,0.404540468741033,4570.631714190876,High,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.659395,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P06790,9515.38,0.4777056250450774,4545.550550441429,High,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.659422,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04585,9897.58,0.4579547994157564,4532.644263601403,High,High,1,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.659449,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹9,897.58 could not be completed because there were insufficient funds to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_89e416a0ad13,https://rzp.io/i/mock_16a0ad13,created
P01547,10532.56,0.4301771803215177,4530.866962367204,High,Low,0,HUMAN_REVIEW,PENDING,2026-08-31T00:01:34.659492,High-value opportunity but model confidence is low,,,,
P06516,12375.05,0.3656339492097942,4524.738403168663,High,Low,0,HUMAN_REVIEW,PENDING,2026-08-31T00:01:34.659520,High-value opportunity but model confidence is low,,,,
P05362,12608.6,0.35848790400398794,4520.030586424683,High,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.659547,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07116,12032.43,0.374296067264449,4503.691228634774,High,Low,1,HUMAN_REVIEW,PENDING,2026-08-31T00:01:34.659573,High-value opportunity but model confidence is low,,,,
P05814,9711.81,0.4627941160403673,4494.568524101999,High,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.659599,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹9,711.81 could not be completed because there were insufficient funds to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_884d1e74cdcf,https://rzp.io/i/mock_1e74cdcf,created
P05210,13854.22,0.32275068517117944,4471.458997512257,High,Medium,2,STOP,BLOCKED,2026-08-31T00:01:34.659641,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02797,8485.49,0.5268643948088354,4470.702553506425,High,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.659668,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹8,485.49 could not be completed because there were insufficient funds to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_9cfb3035e66f,https://rzp.io/i/mock_3035e66f,created
